Model,Dimension,Severity,Severity_Percent,Perturbation_Seed,Clean_Accuracy,Clean_Macro_F1,Clean_Weighted_F1,Perturbed_Accuracy,Perturbed_Macro_F1,Perturbed_Weighted_F1,Delta_F1,Realized_Rate,Changed_Instance_Rate
CAMeLBERT-Mix,Validity,0.2,20,44,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7352718078381795,0.636286827017395,0.735933428170498,0.012347970597984537,0.2002979560216912,0.9946902654867257
CAMeLBERT-Mix,Validity,0.2,20,45,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.734007585335019,0.63405929177022,0.734310922180499,0.014575505845159542,0.1999523270365294,0.9941845764854614
CAMeLBERT-Mix,Validity,0.2,20,46,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7332490518331226,0.6302447413001855,0.7339606122178838,0.01839005631519408,0.19986889935045588,0.9939317319848293
CAMeLBERT-Mix,Validity,0.3,30,42,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7125158027812895,0.6142621174734915,0.7125630790286767,0.0343726801418881,0.30006555032477206,0.9987357774968394
CAMeLBERT-Mix,Validity,0.3,30,43,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7107458912768647,0.6145793719484716,0.710984530405061,0.034055425666908,0.2997556760622132,0.9989886219974715
CAMeLBERT-Mix,Validity,0.3,30,44,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7102402022756005,0.6124455723824227,0.7102418196124238,0.03618922523295687,0.2996007389309338,0.9989886219974715
CAMeLBERT-Mix,Validity,0.3,30,45,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.718078381795196,0.6208780546606328,0.7186513956210979,0.027756742954746727,0.2998510219891544,0.9989886219974715
CAMeLBERT-Mix,Validity,0.3,30,46,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.718331226295828,0.621704042123286,0.7178552328611263,0.02693075549209356,0.30020856921518385,0.9987357774968394
CAMeLBERT-Mix,Understandability,0.1,10,42,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7595448798988622,0.6409792839427794,0.75718315250091,0.0076555136726002004,0.09118646087837436,0.7752212389380531
CAMeLBERT-Mix,Understandability,0.1,10,43,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7582806573957016,0.6473951840102921,0.7567774354620236,0.0012396136050875084,0.09091234133841845,0.7767383059418458
CAMeLBERT-Mix,Understandability,0.1,10,44,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7562579013906447,0.6459469458989071,0.7553737936895536,0.002687851716472456,0.0917942911626244,0.7876106194690266
CAMeLBERT-Mix,Understandability,0.1,10,45,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.763843236409608,0.6505482230580092,0.7611703509857299,-0.0019134254426296238,0.0917942911626244,0.7878634639696587
CAMeLBERT-Mix,Understandability,0.1,10,46,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7539823008849558,0.6430305709176506,0.7529497617708608,0.005604226697728976,0.09213992014778619,0.7898862199747155
CAMeLBERT-Mix,Understandability,0.2,20,42,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7610619469026548,0.6469660873979912,0.7587963211061002,0.0016687102173883472,0.17071688218818903,0.9560050568900127
CAMeLBERT-Mix,Understandability,0.2,20,43,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7549936788874841,0.6419586953046941,0.7523396564807042,0.006676102310685494,0.17002562421786543,0.9539823008849557
CAMeLBERT-Mix,Understandability,0.2,20,44,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7570164348925411,0.6432685127175171,0.7550079014772605,0.0053662848978625055,0.17035933496215958,0.9554993678887485
CAMeLBERT-Mix,Understandability,0.2,20,45,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7605562579013907,0.6492164976150716,0.7577006372814864,-0.0005816999996920424,0.17132471247243908,0.9600505689001264
CAMeLBERT-Mix,Understandability,0.2,20,46,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7587863463969658,0.6486424944219187,0.7558268876325103,-7.696806539114753e-06,0.1710625111733508,0.9575221238938053
CAMeLBERT-Mix,Understandability,0.3,30,42,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.765865992414665,0.6608151610617908,0.7638150028460751,-0.012180363446411269,0.2603897264763721,0.9848293299620733
CAMeLBERT-Mix,Understandability,0.3,30,43,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7592920353982301,0.6423933420476191,0.7554514894039066,0.006241455567760457,0.2591502294261367,0.9825537294563843
CAMeLBERT-Mix,Understandability,0.3,30,44,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7542351453855879,0.6383594804554904,0.7504895950239738,0.010275317159889163,0.2603420535129015,0.9838179519595449
CAMeLBERT-Mix,Understandability,0.3,30,45,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7565107458912769,0.6397875976855112,0.7531756636257184,0.008847199929868377,0.2597223049877838,0.9855878634639696
CAMeLBERT-Mix,Understandability,0.3,30,46,0.7577749683944375,0.6486347976153796,0.7577637460165834,0.7603034134007586,0.6438486514279043,0.7568866317729944,0.004786146187475304,0.25998450628687203,0.9873577749683944
XLM-R,Textual Accuracy,0.1,10,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7539823008849558,0.5979583311648436,0.7376058966463912,0.02592907348995055,0.10021234017201082,0.9089759797724399
XLM-R,Textual Accuracy,0.1,10,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7547408343868521,0.6030708956767881,0.738791018770543,0.020816508978006132,0.09905134354806679,0.9061946902654867
XLM-R,Textual Accuracy,0.1,10,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7575221238938054,0.6016539483288139,0.7400502167452769,0.022233456325980283,0.09976932830234796,0.9112515802781289
XLM-R,Textual Accuracy,0.1,10,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7554993678887484,0.6019073615695105,0.7390080686628897,0.021980043085283674,0.09978460457371564,0.9084702907711757
XLM-R,Textual Accuracy,0.1,10,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7549936788874841,0.595649828869285,0.7379016249332389,0.028237575785509228,0.09987626220192175,0.9140328697850821
XLM-R,Textual Accuracy,0.2,20,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.747661188369153,0.587169743005592,0.7286992518027472,0.036717661649202205,0.20068437695727226,0.9838179519595449
XLM-R,Textual Accuracy,0.2,20,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7438685208596713,0.5833426230717697,0.7252955257585659,0.04054478158302455,0.19952338033332825,0.9845764854614412
XLM-R,Textual Accuracy,0.2,20,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7512010113780025,0.6011918798394672,0.7347620768177191,0.022695524815326995,0.20008860237393258,0.9865992414664981
XLM-R,Textual Accuracy,0.2,20,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7512010113780025,0.5945042885840497,0.7332200881274262,0.029383116070744508,0.19921785490597455,0.9830594184576485
XLM-R,Textual Accuracy,0.2,20,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7474083438685208,0.5922818003785835,0.7289637008577389,0.03160560427621073,0.19940117016238676,0.9853350189633375
XLM-R,Textual Accuracy,0.3,30,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7420986093552465,0.5842823571041974,0.7226777933386065,0.039605047550596795,0.3006675730587678,0.9941845764854614
XLM-R,Textual Accuracy,0.3,30,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7390644753476612,0.5792546296038978,0.7194790812249422,0.044632775050896356,0.3001787323750019,0.9929203539823008
XLM-R,Textual Accuracy,0.3,30,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.727433628318584,0.5761999085983669,0.710085464057302,0.0476874960564273,0.3003162188173111,0.9957016434892542
XLM-R,Textual Accuracy,0.3,30,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.738811630847029,0.5877797810698728,0.7202047468774043,0.03610762358492137,0.30074395441560625,0.995448798988622
XLM-R,Textual Accuracy,0.3,30,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7423514538558786,0.5882088002873614,0.7236743161440289,0.035678604367432754,0.300560639159194,0.9951959544879899
XLM-R,Completeness,0.1,10,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7585335018963337,0.6127930908374237,0.7434483868929693,0.011094313817370471,0.1001251415291103,0.9580278128950696
XLM-R,Completeness,0.1,10,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7570164348925411,0.6124956965942729,0.741997948249051,0.011391708060521255,0.09995828615696323,0.956763590391909
XLM-R,Completeness,0.1,10,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7537294563843236,0.6111211678423834,0.7396040890506033,0.012766236812410847,0.09989869495262499,0.9534766118836915
XLM-R,Completeness,0.1,10,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.756763590391909,0.6133531030080333,0.7419473266716242,0.010534301646760946,0.10008938680650736,0.9585335018963338
XLM-R,Completeness,0.1,10,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7582806573957016,0.6076587449037452,0.7422863816157342,0.016228659751049035,0.10000595912043382,0.9580278128950696
XLM-R,Completeness,0.2,20,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.745385587863464,0.5937645361629346,0.7290567898108001,0.030122868491859633,0.20010726416780883,0.9934260429835651
XLM-R,Completeness,0.2,20,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7469026548672566,0.6028088396221453,0.7314903948711855,0.021078565032648933,0.20015493713127944,0.9946902654867257
XLM-R,Completeness,0.2,20,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7398230088495575,0.5953648284283339,0.7237299050048703,0.02852257622646026,0.19990465407305882,0.9934260429835651
XLM-R,Completeness,0.2,20,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7484197218710493,0.5995050706407169,0.7327034469125635,0.0243823340140773,0.19946367916095584,0.9939317319848293
XLM-R,Completeness,0.2,20,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7324905183312262,0.5757896718262449,0.7152091775579293,0.048097732828549344,0.2,0.995448798988622
XLM-R,Completeness,0.3,30,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7335018963337547,0.5881633357293696,0.7169118186903775,0.03572406892542457,0.30025624217865443,0.9989886219974715
XLM-R,Completeness,0.3,30,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7271807838179519,0.5839232627728935,0.7114920408138024,0.03996414188190067,0.2997914307848162,0.9989886219974715
XLM-R,Completeness,0.3,30,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7201011378002529,0.5666878912365967,0.7026719224881426,0.05719951341819751,0.2996484118944044,0.9982300884955753
XLM-R,Completeness,0.3,30,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.729709228824273,0.5726612142789376,0.7117979564229068,0.05122619037585663,0.2994338835587867,0.997724399494311
XLM-R,Completeness,0.3,30,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7329962073324905,0.5847152784482277,0.7159920744708013,0.039172126206566515,0.30016089625171327,0.9992414664981036
XLM-R,Consistency,0.1,10,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7585335018963337,0.6148171728999834,0.7435409111245541,0.009070231754810809,0.10015037901650077,0.9618204804045511
XLM-R,Consistency,0.1,10,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.759039190897598,0.6100251102479335,0.7426460377032197,0.013862294406860709,0.09989463238979877,0.9610619469026549
XLM-R,Consistency,0.1,10,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.761314791403287,0.6169213764590767,0.7462958664324919,0.006966028195717455,0.09981279346925415,0.9590391908975979
XLM-R,Consistency,0.1,10,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7552465233881163,0.6032676725272368,0.7387680047436878,0.02061973212755741,0.09996624144527534,0.9580278128950696
XLM-R,Consistency,0.1,10,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7605562579013907,0.6188059060452915,0.7461195467499686,0.005081498609502688,0.10027313739731773,0.9638432364096081
XLM-R,Consistency,0.2,20,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7549936788874841,0.6015005053505063,0.738118536220321,0.022386899304287944,0.20025983857272922,0.9906447534766119
XLM-R,Consistency,0.2,20,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7534766118836915,0.6103885858777811,0.738232489905342,0.013498818777013089,0.20023937884259307,0.9878634639696586
XLM-R,Consistency,0.2,20,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7557522123893805,0.6055790220308446,0.7394490973702008,0.018308382623949626,0.19963581680357637,0.9911504424778761
XLM-R,Consistency,0.2,20,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7489254108723136,0.6034988990363584,0.7338140325668167,0.02038850561843575,0.20020868924738883,0.990897597977244
XLM-R,Consistency,0.2,20,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7527180783817952,0.6025431572655011,0.737201846145663,0.02134424738929308,0.20019845938232075,0.9888748419721871
XLM-R,Consistency,0.3,30,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7479140328697851,0.5914635691312656,0.7307696670820659,0.032423835523528566,0.3001953904228003,0.9939317319848293
XLM-R,Consistency,0.3,30,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7484197218710493,0.6067078146534393,0.7328677520877293,0.01717959000135494,0.2999703333913026,0.9949431099873578
XLM-R,Consistency,0.3,30,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7456384323640961,0.5988192219205867,0.7292424071685077,0.025068182734207523,0.2997043568995325,0.9951959544879899
XLM-R,Consistency,0.3,30,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7514538558786347,0.6046342355919211,0.7354468239205812,0.01925316906287311,0.3000521723118472,0.9936788874841972
XLM-R,Consistency,0.3,30,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7479140328697851,0.5921655953651374,0.7304219781534066,0.031721809289656844,0.29983734514541754,0.9946902654867257
XLM-R,Validity,0.1,10,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7605562579013907,0.614120349197371,0.7453471959793884,0.00976705545742318,0.10032775162386032,0.9580278128950696
XLM-R,Validity,0.1,10,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.759039190897598,0.611705754761295,0.7435360057456655,0.012181649893499236,0.09997020439783089,0.9572692793931732
XLM-R,Validity,0.1,10,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7585335018963337,0.6068794669226145,0.7422019661620378,0.01700793773217968,0.10005363208390441,0.9585335018963338
XLM-R,Validity,0.1,10,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7592920353982301,0.6090070683787525,0.7435523320209733,0.014880336276041684,0.09993444967522794,0.9549936788874842
XLM-R,Validity,0.1,10,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7577749683944375,0.6078794259545,0.7418586815882132,0.016007978700294245,0.10000595912043382,0.9565107458912768
XLM-R,Validity,0.2,20,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7570164348925411,0.5978814950806617,0.7392870471769072,0.026005909574132513,0.19951135212442644,0.9951959544879899
XLM-R,Validity,0.2,20,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7575221238938054,0.6026690020724019,0.7399509090439289,0.02121840258239227,0.2002502830582206,0.9936788874841972
XLM-R,Validity,0.2,20,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7512010113780025,0.592198352091263,0.7323655532765939,0.03168905256353116,0.2002979560216912,0.9946902654867257
XLM-R,Validity,0.2,20,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7522123893805309,0.5874618422308556,0.7333461153259649,0.03642556242393857,0.1999523270365294,0.9941845764854614
XLM-R,Validity,0.2,20,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7519595448798989,0.5912112740790367,0.7336639078569571,0.03267613057575747,0.19986889935045588,0.9939317319848293
XLM-R,Validity,0.3,30,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7534766118836915,0.5870347764292616,0.7338558352516926,0.03685262822553259,0.30006555032477206,0.9987357774968394
XLM-R,Validity,0.3,30,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.747661188369153,0.5850158288260985,0.7281267319059983,0.038871575828695715,0.2997556760622132,0.9989886219974715
XLM-R,Validity,0.3,30,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7451327433628319,0.5729757106736957,0.7239316181780328,0.050911693981098516,0.2996007389309338,0.9989886219974715
XLM-R,Validity,0.3,30,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.747661188369153,0.5815714775935483,0.7272517552200384,0.04231592706124587,0.2998510219891544,0.9989886219974715
XLM-R,Validity,0.3,30,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7517067003792668,0.5877768234951835,0.7312787860048976,0.036110581159610744,0.30020856921518385,0.9987357774968394
XLM-R,Understandability,0.1,10,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7580278128950695,0.6039565131773706,0.7421789764439409,0.01993089147742355,0.09118646087837436,0.7752212389380531
XLM-R,Understandability,0.1,10,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7557522123893805,0.6111172406619371,0.7419650942124046,0.012770163992857131,0.09091234133841845,0.7767383059418458
XLM-R,Understandability,0.1,10,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.756763590391909,0.6105524079345886,0.7417598417321637,0.01333499672020555,0.0917942911626244,0.7876106194690266
XLM-R,Understandability,0.1,10,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7580278128950695,0.6171160044914349,0.7444699958073397,0.006771400163359309,0.0917942911626244,0.7878634639696587
XLM-R,Understandability,0.1,10,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.756763590391909,0.6117243141217025,0.7425800294777689,0.012163090533091725,0.09213992014778619,0.7898862199747155
XLM-R,Understandability,0.2,20,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7570164348925411,0.6125009111857709,0.7426724606026841,0.011386493469023318,0.17071688218818903,0.9560050568900127
XLM-R,Understandability,0.2,20,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7542351453855879,0.6058265399428694,0.739865054238199,0.018060864711924807,0.17002562421786543,0.9539823008849557
XLM-R,Understandability,0.2,20,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7554993678887484,0.6012226391700184,0.7390943564971424,0.022664765484775806,0.17035933496215958,0.9554993678887485
XLM-R,Understandability,0.2,20,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7527180783817952,0.6052502570493318,0.7384853036335092,0.018637147605462423,0.17132471247243908,0.9600505689001264
XLM-R,Understandability,0.2,20,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7522123893805309,0.5980337677053611,0.735587716136161,0.0258536369494331,0.1710625111733508,0.9575221238938053
XLM-R,Understandability,0.3,30,42,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7512010113780025,0.6044198940041163,0.7358356378213001,0.019467510650677866,0.2603897264763721,0.9848293299620733
XLM-R,Understandability,0.3,30,43,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7504424778761062,0.6000080805433944,0.7348971464344995,0.023879324111399813,0.2591502294261367,0.9825537294563843
XLM-R,Understandability,0.3,30,44,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7501896333754741,0.5989196214770636,0.7341652987480043,0.02496778317773063,0.2603420535129015,0.9838179519595449
XLM-R,Understandability,0.3,30,45,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7456384323640961,0.5995765284687653,0.730509609057716,0.024310876186028896,0.2597223049877838,0.9855878634639696
XLM-R,Understandability,0.3,30,46,0.7640960809102402,0.6238874046547942,0.7498597775836777,0.7486725663716814,0.5910632315799931,0.7320311660992649,0.03282417307480112,0.25998450628687203,0.9873577749683944
